high,low,volume,close,open,time
1079.0,1050.1,10487246.0,1053.15,1070.2,1594751400000
1068.9,1050.0,13306511.0,1058.85,1062.6,1594665000000
1113.0,1071.3,14961695.0,1080.25,1109.9,1594578600000
1120.0,1099.55,8781604.0,1105.1,1117.9,1594319400000
1129.7,1107.25,10057717.0,1124.95,1118.0,1594233000000
1124.9,1105.0,15028412.0,1110.35,1107.0,1594146600000
1111.7,1093.05,12175425.0,1105.15,1109.4,1594060200000
1119.9,1100.0,17779243.0,1103.0,1107.95,1593973800000
1095.8,1070.0,13798879.0,1073.95,1093.0,1593714600000
1111.25,1085.2,18477248.0,1089.4,1090.3,1593628200000
1096.0,1061.3,17423378.0,1084.6,1065.85,1593541800000
1078.55,1056.3,17873316.0,1065.85,1074.0,1593455400000
1082.6,1037.0,23003725.0,1076.05,1037.0,1593369000000
1063.0,1028.0,19986677.0,1056.45,1041.0,1593109800000
1049.0,1007.0,35323457.0,1028.75,1021.9,1593023400000
1057.5,1030.05,19714664.0,1032.5,1048.5,1592937000000
1045.0,1016.55,14415640.0,1042.3,1039.0,1592850600000
1045.95,1023.8,14847321.0,1028.75,1039.45,1592764200000
1043.0,1012.15,23939324.0,1033.35,1017.95,1592505000000
1024.9,972.0,20435469.0,1019.95,980.0,1592418600000
998.9,973.25,18479504.0,979.25,989.0,1592332200000
993.95,952.0,22700113.0,990.4,975.0,1592245800000
974.0,943.0,16004973.0,949.85,968.0,1592159400000
986.65,928.0,21322880.0,982.75,928.0,1591900200000
988.4,965.0,15449142.0,968.6,985.0,1591813800000
999.85,978.2,18248880.0,991.85,990.0,1591727400000
1026.75,979.55,30922894.0,987.3,1020.0,1591641000000
1066.65,1006.4,24906362.0,1015.9,1060.0,1591554600000
1042.4,1002.8,17598103.0,1033.35,1003.1,1591295400000
1038.95,991.1,27139478.0,1001.7,1028.05,1591209000000
1046.25,1015.45,25273067.0,1022.25,1020.0,1591122600000
1005.0,975.2,20811909.0,1001.0,986.7,1591036200000
995.0,966.1,19595373.0,987.65,975.0,1590949800000
955.0,923.45,26512600.0,951.65,944.0,1590690600000
950.0,913.95,37744926.0,945.25,920.0,1590604200000
909.8,857.15,28013227.0,903.65,859.9,1590517800000
871.75,848.75,19002589.0,852.4,857.0,1590431400000
870.3,833.05,21025849.0,838.85,850.0,1590085800000
884.0,852.3,24239683.0,859.55,861.45,1589999400000
864.0,832.2,20007413.0,857.1,836.45,1589913000000
867.3,826.1,23730561.0,830.65,860.85,1589826600000
888.0,831.3,23326656.0,836.65,888.0,1589740200000
892.4,875.0,12174870.0,888.15,890.5,1589481000000
911.0,890.0,19777445.0,893.7,898.0,1589394600000
960.0,922.1,22173554.0,927.65,951.0,1589308200000
909.4,871.1,24784324.0,901.55,901.0,1589221800000
954.0,914.0,14275392.0,915.8,937.0,1589135400000
943.95,925.2,10403747.0,929.05,942.0,1588876200000
943.3,921.35,10916003.0,925.0,940.5,1588789800000
950.0,905.65,16893140.0,946.4,919.0,1588703400000
944.0,908.05,14837190.0,911.45,938.0,1588617000000
960.0,917.5,13361177.0,923.0,957.5,1588530600000
